"Statistischer Bezirk";"Stadtteil zus.";"Stadtbezirk mit zugeordneten Ortschaften";"Stadtbezirk/Ortschaft";"Stadtraum";"Bautätigkeit - Art";"Genehmigungsjahr";"Gebäudeart";"Anzahl Gebäude";"Wohnungen gesamt"
"813  Südvs.-West(Bayrische Str)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2011";"Mehrfamilienhaus";7;60
"813  Südvs.-West(Bayrische Str)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2013";"Mehrfamilienhaus";1;61
"813  Südvs.-West(Bayrische Str)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2013";"Nichtwohngebäude ohne Wohnungen";1;0
"813  Südvs.-West(Bayrische Str)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2014";"Mehrfamilienhaus";3;24
"813  Südvs.-West(Bayrische Str)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2015";"Mehrfamilienhaus";20;168
"813  Südvs.-West(Bayrische Str)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2016";"Nichtwohngebäude ohne Wohnungen";1;0
"813  Südvs.-West(Bayrische Str)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2017";"Mehrfamilienhaus";1;12
"814  Südvs.-West(Eisenstuckst-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"1993";"Nichtwohngebäude ohne Wohnungen";1;0
"814  Südvs.-West(Eisenstuckst-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2004";"Nichtwohngebäude ohne Wohnungen";1;0
"814  Südvs.-West(Eisenstuckst-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"1998";"Mehrfamilienhaus";1;5
"814  Südvs.-West(Eisenstuckst-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"1999";"Mehrfamilienhaus";1;11
"814  Südvs.-West(Eisenstuckst-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"1999";"Nichtwohngebäude ohne Wohnungen";1;0
"814  Südvs.-West(Eisenstuckst-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2000";"Mehrfamilienhaus";8;100
"814  Südvs.-West(Eisenstuckst-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2006";"Mehrfamilienhaus";2;12
"814  Südvs.-West(Eisenstuckst-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2011";"Nichtwohngebäude ohne Wohnungen";1;0
"814  Südvs.-West(Eisenstuckst-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2012";"Nichtwohngebäude ohne Wohnungen";1;0
"814  Südvs.-West(Eisenstuckst-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2013";"Nichtwohngebäude mit Wohnungen";1;3
"814  Südvs.-West(Eisenstuckst-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2017";"Mehrfamilienhaus";7;64
"814  Südvs.-West(Eisenstuckst-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2017";"Nichtwohngebäude ohne Wohnungen";1;0
"815  Südvs.-West(Eisenstuckst-Mitt)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"1993";"Mehrfamilienhaus";1;19
"815  Südvs.-West(Eisenstuckst-Mitt)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"1993";"Nichtwohngebäude mit Wohnungen";1;8
"815  Südvs.-West(Eisenstuckst-Mitt)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2011";"Mehrfamilienhaus";1;9
"815  Südvs.-West(Eisenstuckst-Mitt)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2012";"Mehrfamilienhaus";2;44
"815  Südvs.-West(Eisenstuckst-Mitt)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2017";"Nichtwohngebäude ohne Wohnungen";2;0
"815  Südvs.-West(Eisenstuckst-Mitt)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"1995";"Mehrfamilienhaus";2;26
"815  Südvs.-West(Eisenstuckst-Mitt)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"1998";"Mehrfamilienhaus";2;31
"815  Südvs.-West(Eisenstuckst-Mitt)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2000";"Mehrfamilienhaus";35;443
"815  Südvs.-West(Eisenstuckst-Mitt)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2003";"Mehrfamilienhaus";1;6
"815  Südvs.-West(Eisenstuckst-Mitt)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2008";"Mehrfamilienhaus";1;16
"815  Südvs.-West(Eisenstuckst-Mitt)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2010";"Mehrfamilienhaus";3;24
"815  Südvs.-West(Eisenstuckst-Mitt)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2014";"Mehrfamilienhaus";3;28
"815  Südvs.-West(Eisenstuckst-Mitt)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2015";"Mehrfamilienhaus";1;12
"815  Südvs.-West(Eisenstuckst-Mitt)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2016";"Mehrfamilienhaus";1;8
"815  Südvs.-West(Eisenstuckst-Mitt)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2017";"Mehrfamilienhaus";6;60
"815  Südvs.-West(Eisenstuckst-Mitt)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2018";"Mehrfamilienhaus";1;12
"816  Südvs.-West(Schnorrstr-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"1993";"Nichtwohngebäude mit Wohnungen";1;2
"816  Südvs.-West(Schnorrstr-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2004";"Eigenheim";2;2
"816  Südvs.-West(Schnorrstr-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2004";"Mehrfamilienhaus";1;7
"816  Südvs.-West(Schnorrstr-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2007";"Eigenheim";1;2
"816  Südvs.-West(Schnorrstr-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2008";"Eigenheim";2;2
"816  Südvs.-West(Schnorrstr-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2008";"Mehrfamilienhaus";2;14
"816  Südvs.-West(Schnorrstr-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2009";"Eigenheim";2;2
"816  Südvs.-West(Schnorrstr-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2009";"Mehrfamilienhaus";1;10
"816  Südvs.-West(Schnorrstr-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2011";"Nichtwohngebäude ohne Wohnungen";1;0
"816  Südvs.-West(Schnorrstr-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2017";"Nichtwohngebäude ohne Wohnungen";1;0
"816  Südvs.-West(Schnorrstr-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2018";"Mehrfamilienhaus";2;24
"816  Südvs.-West(Schnorrstr-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2018";"Nichtwohngebäude ohne Wohnungen";1;0
"816  Südvs.-West(Schnorrstr-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"1995";"Eigenheim";1;1
"816  Südvs.-West(Schnorrstr-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"1997";"Nichtwohngebäude mit Wohnungen";1;600
"816  Südvs.-West(Schnorrstr-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"1998";"Mehrfamilienhaus";1;5
"816  Südvs.-West(Schnorrstr-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"1998";"Nichtwohngebäude mit Wohnungen";1;1
"816  Südvs.-West(Schnorrstr-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"1999";"Mehrfamilienhaus";2;14
"816  Südvs.-West(Schnorrstr-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2000";"Eigenheim";1;2
"816  Südvs.-West(Schnorrstr-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2000";"Mehrfamilienhaus";2;16
"816  Südvs.-West(Schnorrstr-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2004";"Mehrfamilienhaus";6;48
"816  Südvs.-West(Schnorrstr-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2007";"Mehrfamilienhaus";1;8
"816  Südvs.-West(Schnorrstr-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2007";"Nichtwohngebäude ohne Wohnungen";1;0
"816  Südvs.-West(Schnorrstr-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2009";"Eigenheim";1;1
"816  Südvs.-West(Schnorrstr-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2009";"Mehrfamilienhaus";1;3
"816  Südvs.-West(Schnorrstr-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2010";"Mehrfamilienhaus";2;12
"816  Südvs.-West(Schnorrstr-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2012";"Eigenheim";1;2
"816  Südvs.-West(Schnorrstr-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2015";"Mehrfamilienhaus";6;52
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"1993";"Nichtwohngebäude ohne Wohnungen";1;0
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"1994";"Nichtwohngebäude ohne Wohnungen";2;0
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"1995";"Mehrfamilienhaus";2;75
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"1996";"Mehrfamilienhaus";1;21
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"1999";"Nichtwohngebäude ohne Wohnungen";1;0
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2010";"Nichtwohngebäude ohne Wohnungen";1;0
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2012";"Nichtwohngebäude mit Wohnungen";1;147
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2012";"Nichtwohngebäude ohne Wohnungen";1;0
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2013";"Mehrfamilienhaus";1;10
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2014";"Nichtwohngebäude ohne Wohnungen";2;0
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2017";"Mehrfamilienhaus";2;46
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2017";"Nichtwohngebäude mit Wohnungen";1;288
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2017";"Nichtwohngebäude ohne Wohnungen";2;0
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2018";"Nichtwohngebäude ohne Wohnungen";1;0
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"1992";"Nichtwohngebäude mit Wohnungen";1;2
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"1993";"Nichtwohngebäude ohne Wohnungen";4;0
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"1994";"Nichtwohngebäude ohne Wohnungen";1;0
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"1996";"Mehrfamilienhaus";4;42
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"1997";"Mehrfamilienhaus";3;34
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"1998";"Mehrfamilienhaus";3;62
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"1999";"Mehrfamilienhaus";9;90
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2001";"Mehrfamilienhaus";1;19
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2005";"Mehrfamilienhaus";1;14
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2006";"Mehrfamilienhaus";2;14
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2007";"Nichtwohngebäude ohne Wohnungen";1;0
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2008";"Nichtwohngebäude ohne Wohnungen";1;0
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2010";"Mehrfamilienhaus";1;21
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2011";"Mehrfamilienhaus";3;56
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2012";"Mehrfamilienhaus";1;10
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2015";"Mehrfamilienhaus";1;9
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2015";"Nichtwohngebäude mit Wohnungen";1;1
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2015";"Nichtwohngebäude ohne Wohnungen";1;0
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2017";"Mehrfamilienhaus";2;23
"817  Südvs.-West(Nürnberger Pl/TU)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2017";"Nichtwohngebäude ohne Wohnungen";1;0
"818  Südvs.-West(Bayreuther-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"1994";"Nichtwohngebäude ohne Wohnungen";2;0
"818  Südvs.-West(Bayreuther-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"1996";"Nichtwohngebäude ohne Wohnungen";1;0
"818  Südvs.-West(Bayreuther-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2009";"Mehrfamilienhaus";1;14
"818  Südvs.-West(Bayreuther-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2011";"Nichtwohngebäude ohne Wohnungen";2;0
"818  Südvs.-West(Bayreuther-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2016";"Nichtwohngebäude mit Wohnungen";2;37
"818  Südvs.-West(Bayreuther-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2017";"Mehrfamilienhaus";1;6
"818  Südvs.-West(Bayreuther-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2018";"Eigenheim";1;1
"818  Südvs.-West(Bayreuther-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2018";"Mehrfamilienhaus";4;12
"818  Südvs.-West(Bayreuther-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"1992";"Nichtwohngebäude ohne Wohnungen";1;0
"818  Südvs.-West(Bayreuther-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"1993";"Nichtwohngebäude ohne Wohnungen";1;0
"818  Südvs.-West(Bayreuther-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"1997";"Mehrfamilienhaus";3;35
"818  Südvs.-West(Bayreuther-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"1998";"Mehrfamilienhaus";1;20
"818  Südvs.-West(Bayreuther-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"1999";"Mehrfamilienhaus";22;281
"818  Südvs.-West(Bayreuther-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2000";"Mehrfamilienhaus";6;84
"818  Südvs.-West(Bayreuther-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2003";"Mehrfamilienhaus";1;10
"818  Südvs.-West(Bayreuther-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2006";"Eigenheim";1;2
"818  Südvs.-West(Bayreuther-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2006";"Mehrfamilienhaus";3;44
"818  Südvs.-West(Bayreuther-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2008";"Mehrfamilienhaus";1;5
"818  Südvs.-West(Bayreuther-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2009";"Mehrfamilienhaus";1;13
"818  Südvs.-West(Bayreuther-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2009";"Nichtwohngebäude ohne Wohnungen";1;0
"818  Südvs.-West(Bayreuther-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2010";"Mehrfamilienhaus";1;13
"818  Südvs.-West(Bayreuther-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2012";"Mehrfamilienhaus";2;19
"818  Südvs.-West(Bayreuther-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2015";"Nichtwohngebäude ohne Wohnungen";1;0
"818  Südvs.-West(Bayreuther-West)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"2018";"Mehrfamilienhaus";7;84
"819  Südvs.-West(Bayreuther-Ost)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"1994";"Nichtwohngebäude mit Wohnungen";1;15
"819  Südvs.-West(Bayreuther-Ost)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2002";"Nichtwohngebäude ohne Wohnungen";1;0
"819  Südvs.-West(Bayreuther-Ost)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2015";"Mehrfamilienhaus";1;18
"819  Südvs.-West(Bayreuther-Ost)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2015";"Nichtwohngebäude ohne Wohnungen";1;0
"819  Südvs.-West(Bayreuther-Ost)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Neubau";"2017";"Mehrfamilienhaus";2;42
"819  Südvs.-West(Bayreuther-Ost)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"1992";"Nichtwohngebäude ohne Wohnungen";1;0
"819  Südvs.-West(Bayreuther-Ost)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"1993";"Nichtwohngebäude ohne Wohnungen";1;0
"819  Südvs.-West(Bayreuther-Ost)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"1994";"Mehrfamilienhaus";2;35
"819  Südvs.-West(Bayreuther-Ost)";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"Umbau";"1995";"Mehrfamilienhaus";1;17
