Jahr,Stadtraum,Wahlart,Stimmen CDU,Stimmen SPD,Stimmen Die Linke,Stimmen Grüne,Stimmen FDP,Stimmen Rechte Parteien,Stimmen AfD,Stimmen Piraten,Stimmen sonstiger Parteien
2005,16 Gorbitz,Bundestagswahl,0.22879644410997613,0.25220661173920117,0.275699015409444,0.0483446842249959,0.08853684947264795,0.06730858677266516,0.0,0.0,0.03910780827106973
2005,17 Briesnitz und westliche OS,Bundestagswahl,0.3552852197081659,0.22081286491268776,0.17537572355246747,0.060427129332284266,0.11792769569425696,0.048216605358357444,0.0,0.0,0.021954761441780185
2009,01 StB Altstadt ohne Johannstadt,Bundestagswahl,0.3157597668572714,0.17132426886387794,0.2545888907563467,0.10419384355937766,0.11501184410715397,0.02710638389933315,0.0,0.0,0.012015001956638974
2009,01 StB Altstadt ohne Johannstadt,Europawahl,0.30291121955154626,0.13294961534464808,0.2329319676402998,0.10351883492062035,0.08519520545831355,0.025755915138884967,0.0,0.0,0.11673724194568696
2009,01 StB Altstadt ohne Johannstadt,Landtagswahl,0.35368595796454,0.12230572117608486,0.22701041933094515,0.09642044947736698,0.0839141272063376,0.039111369471295836,0.0,0.0,0.07755195537342954
2009,02 Johannstadt,Bundestagswahl,0.32365508075828237,0.17332808403839062,0.26557301184404325,0.0932270930502064,0.10723516067397199,0.026101355979432316,0.0,0.0,0.010880213655673054
2009,02 Johannstadt,Europawahl,0.32372366915426154,0.12449046876946458,0.24881791607105128,0.10044088512432567,0.07343785397625117,0.02562382909117179,0.0,0.0,0.10346537781347404
2009,02 Johannstadt,Landtagswahl,0.37239535389548106,0.1201023345201575,0.23434559367305535,0.09255426660363861,0.07795567239854545,0.04115214123844349,0.0,0.0,0.06149463767067848
2009,03 StB Neustadt ohne Leipziger Vorstadt,Bundestagswahl,0.22797061161539947,0.1544616050244573,0.20326921361152378,0.28214008123376255,0.10807300072130778,0.014223914756025734,0.0,0.0,0.00986157303752332
2009,03 StB Neustadt ohne Leipziger Vorstadt,Europawahl,0.2006407499086702,0.11589542634159061,0.1630678118804421,0.31016370061701165,0.08134713233650225,0.012773623017749813,0.0,0.0,0.11611155589803326
2009,03 StB Neustadt ohne Leipziger Vorstadt,Landtagswahl,0.23061863986225106,0.1130662472552585,0.15489614700373588,0.30063979323465245,0.07891316725819564,0.019561843701152853,0.0,0.0,0.10230416168475358
2009,"04 Leipziger Vorstadt, Pieschen",Bundestagswahl,0.2630722485792454,0.14151560694388124,0.21820231269045384,0.20144424874373684,0.13267963091893492,0.03010777557539883,0.0,0.0,0.012978176548348996
2009,"04 Leipziger Vorstadt, Pieschen",Europawahl,0.22884738926983794,0.121390850713619,0.17331646387175134,0.21294791574277144,0.09378072798799905,0.02723051525954271,0.0,0.0,0.1424861371544785
2009,"04 Leipziger Vorstadt, Pieschen",Landtagswahl,0.2781821947426492,0.10536264057437833,0.16442644795796305,0.19711305774267293,0.09832770032196664,0.04415384886121187,0.0,0.0,0.11243410979915801
2009,"05 Mickten, Kaditz, Trachau",Bundestagswahl,0.34879751367514716,0.13944666875117126,0.22384418835926448,0.09869516668300715,0.1429764213127174,0.03219231308181327,0.0,0.0,0.014047728136879259
2009,"05 Mickten, Kaditz, Trachau",Europawahl,0.3407638654308223,0.10461218508035987,0.19056903461847577,0.11341383962037853,0.10069080936181958,0.03349207814518807,0.0,0.0,0.1164581877429558
2009,"05 Mickten, Kaditz, Trachau",Landtagswahl,0.3867747622093707,0.09906357287031488,0.17921143046836452,0.10690327973667631,0.10738250543443172,0.048434863628308705,0.0,0.0,0.07222958565253325
2009,06 StB Klotzsche und nördliche OS,Bundestagswahl,0.3794099610045859,0.13565470654586273,0.20168246565863057,0.0903029528805853,0.14876522435994807,0.03096419103800086,0.0,0.0,0.013220498512386698
2009,06 StB Klotzsche und nördliche OS,Europawahl,0.3850396997165253,0.09530940218500841,0.16704517005342065,0.10306532921475715,0.10555556384569942,0.03207575771104403,0.0,0.0,0.11190907727354513
2009,06 StB Klotzsche und nördliche OS,Landtagswahl,0.42394742870472274,0.0982460668047294,0.16424854740409017,0.09460255613249742,0.11242461871615642,0.04352491021682441,0.0,0.0,0.06300587202097943
2009,07 StB Loschwitz und OS Schönfeld-Weißig,Bundestagswahl,0.3921391742825869,0.1410454217916117,0.153999271376351,0.12951719893654745,0.1496966950154067,0.02447980461510993,0.0,0.0,0.0091224339823864
2009,07 StB Loschwitz und OS Schönfeld-Weißig,Europawahl,0.39880246432466115,0.09523263731233586,0.13413377155405945,0.1487642224492023,0.11246511588828378,0.025824245275354395,0.0,0.0,0.08477754319610302
2009,07 StB Loschwitz und OS Schönfeld-Weißig,Landtagswahl,0.42738146775381325,0.09766990223124193,0.12800855714292367,0.14167926805117478,0.11730556796416194,0.0346199991074032,0.0,0.0,0.05333523774928119
2009,"08 Blasewitz, Striesen",Bundestagswahl,0.3446417440835798,0.15909659392256867,0.1753653704349595,0.15402769033637587,0.1387676477632786,0.019093954496373494,0.0,0.0,0.009006998962864048
2009,"08 Blasewitz, Striesen",Europawahl,0.3339374439617663,0.1149967063345891,0.15569368988022553,0.17664577803055154,0.1060814435774718,0.020584616508156524,0.0,0.0,0.09206032170723938
2009,"08 Blasewitz, Striesen",Landtagswahl,0.38378117498552783,0.10967779527124338,0.14339864873242414,0.1692959542478409,0.10999085646394305,0.027355759438714766,0.0,0.0,0.05649981086030606
2009,"09 Tolkewitz, Seidnitz, Gruna",Bundestagswahl,0.3440770445335914,0.14690411495264563,0.24733739472973099,0.08501121098338273,0.13353202066359554,0.029097639667851057,0.0,0.0,0.01404057446920277
2009,"09 Tolkewitz, Seidnitz, Gruna",Europawahl,0.344773459609879,0.10490829719096115,0.21955683677601115,0.08555816716572506,0.09976224385394508,0.031333300164418126,0.0,0.0,0.11410769523906053
2009,"09 Tolkewitz, Seidnitz, Gruna",Landtagswahl,0.3913071941750402,0.09914278052402231,0.20618660308177966,0.08505664188992387,0.10824260875180007,0.045857282118785626,0.0,0.0,0.06420688945864837
2009,10 StB Leuben,Bundestagswahl,0.37007089922095227,0.1425626763415318,0.2174290038595169,0.08389284320891917,0.13710652820655866,0.034684721559838934,0.0,0.0,0.01425332760268213
2009,10 StB Leuben,Europawahl,0.36945271270788077,0.10129717660552627,0.18738063118945872,0.09123534866535432,0.10688694934517415,0.03736434344290032,0.0,0.0,0.10638283804370559
2009,10 StB Leuben,Landtagswahl,0.4111257633739522,0.09390518228215419,0.18188614101460965,0.08783229407526015,0.10817055733141918,0.053846944250143025,0.0,0.0,0.06323311767246159
2009,"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)",Bundestagswahl,0.3119837302823954,0.14692266762145129,0.3008244545766557,0.062022986904014775,0.11433900605620581,0.04681689942815865,0.0,0.0,0.017090255131118337
2009,"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)",Europawahl,0.3058495572824123,0.10833727153764797,0.2574441403722191,0.0611728736256406,0.08758187471261324,0.057063355519383685,0.0,0.0,0.12310648250563873
2009,"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)",Landtagswahl,0.34763003833911116,0.10055776675811305,0.2544376170825832,0.054267141009064705,0.08564667873829306,0.07317754462544136,0.0,0.0,0.08428321344739341
2009,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)",Bundestagswahl,0.3630490284484315,0.15014792554762169,0.2043577221557136,0.09249932908422007,0.14708889804365052,0.03137629461679132,0.0,0.0,0.01148080210357119
2009,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)",Europawahl,0.3669749900922061,0.11163567876030271,0.17765981102877063,0.09531262744755988,0.11256144958157464,0.03197738079513659,0.0,0.0,0.10383000385538749
2009,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)",Landtagswahl,0.4029792475416343,0.1058479030912761,0.17004620734408607,0.09174278864123366,0.11755491812239247,0.048547689987872816,0.0,0.0,0.06328124527150474
2009,"13 Südvorstadt, Zschertnitz",Bundestagswahl,0.31585444316754435,0.17061117084869157,0.2254926020754119,0.1253415003112295,0.127714888986957,0.023916860382983556,0.0,0.0,0.011068534227182056
2009,"13 Südvorstadt, Zschertnitz",Europawahl,0.31081844159876615,0.13570906078615985,0.19707932484198928,0.12474062474725243,0.0931240851883346,0.025478483770328107,0.0,0.0,0.11304997906716965
2009,"13 Südvorstadt, Zschertnitz",Landtagswahl,0.34953770101612586,0.131599996965746,0.19650766080552834,0.11332286535794031,0.09329643652075637,0.036016083788522765,0.0,0.0,0.07971925554538038
2009,"14 Mockritz, Coschütz, Plauen",Bundestagswahl,0.3394450411820774,0.16455690340563733,0.18778297696487115,0.13068379987936848,0.13933810883385583,0.02642893001109085,0.0,0.0,0.011764239723098866
2009,"14 Mockritz, Coschütz, Plauen",Europawahl,0.3414132675301979,0.12549358710198164,0.15910088547830412,0.1413872039030106,0.10654195234047882,0.024745220268172274,0.0,0.0,0.10131788337785462
2009,"14 Mockritz, Coschütz, Plauen",Landtagswahl,0.38062325572307676,0.12266862144227425,0.15514739923347645,0.13435943440149148,0.10583604626270081,0.03631452761131297,0.0,0.0,0.06505071532566739
2009,"15 Cotta, Löbtau, Naußlitz, Dölzschen",Bundestagswahl,0.3197619877798101,0.14177924842826398,0.20489936958986477,0.12801560574817894,0.15997032607234485,0.03186941444513997,0.0,0.0,0.013704047936397467
2009,"15 Cotta, Löbtau, Naußlitz, Dölzschen",Europawahl,0.310238877476095,0.11576287230696619,0.16759139541859158,0.13733501000442805,0.11327613927786948,0.03213748141131228,0.0,0.0,0.12365822410473741
2009,"15 Cotta, Löbtau, Naußlitz, Dölzschen",Landtagswahl,0.35077397131032995,0.10670702455481214,0.16114218456091725,0.12465157949299796,0.1182297867812946,0.04713268812190126,0.0,0.0,0.09136276517774686
2009,16 Gorbitz,Bundestagswahl,0.2902161028043016,0.1393723260925497,0.3004824375895372,0.06975022402003275,0.1224942733350253,0.05649269422911155,0.0,0.0,0.02119194192944197
2009,16 Gorbitz,Europawahl,0.28125013040897306,0.10647563860160116,0.2584968203725019,0.0685302274648358,0.09013762824246649,0.053829172414545004,0.0,0.0,0.14128038249507663
2009,16 Gorbitz,Landtagswahl,0.322597640147508,0.09480237094185143,0.2452081506354381,0.061961657330681534,0.09469692255435491,0.08716801260362086,0.0,0.0,0.09356524578654513
2009,17 Briesnitz und westliche OS,Bundestagswahl,0.41323560555220973,0.12227496470369495,0.17937181836032737,0.08924012093357243,0.14686477865414477,0.03614104563198078,0.0,0.0,0.012871666164070077
2009,17 Briesnitz und westliche OS,Europawahl,0.4093219643889443,0.0937330127891318,0.15638259803910756,0.08900552512148131,0.10339551487678798,0.039454037639749896,0.0,0.0,0.10870734714479707
2009,17 Briesnitz und westliche OS,Landtagswahl,0.4570939937009918,0.08739158439189287,0.14253768669357542,0.09258858446359039,0.1038578168852385,0.05647792252782047,0.0,0.0,0.060052411336890585
2013,01 StB Altstadt ohne Johannstadt,Bundestagswahl,0.3611775752237389,0.16376956963861344,0.22237904180612342,0.07598680923666186,0.031143918506756366,0.01898085863474002,0.05724691475857487,0.05066143074041093,0.018653881454380235
2013,02 Johannstadt,Bundestagswahl,0.38588924351079507,0.1640590234211683,0.22999366029683435,0.06738617081948696,0.02304758160949673,0.019203403841984892,0.05872567375512305,0.033412649765555774,0.01828259297955491
2013,03 StB Neustadt ohne Leipziger Vorstadt,Bundestagswahl,0.2520978730301993,0.15765827566870835,0.2070837232304113,0.20726601394344452,0.0325403352076186,0.009218062327368114,0.044075207096168634,0.07384328455763714,0.01621722493844403
2013,"04 Leipziger Vorstadt, Pieschen",Bundestagswahl,0.2793691884662336,0.15006024113596206,0.2127609329167178,0.1459461818654937,0.02723215638947749,0.02093679760219502,0.06391342930251351,0.07617759284794426,0.02360347947346262
2013,"05 Mickten, Kaditz, Trachau",Bundestagswahl,0.4039952994640945,0.13483042040418172,0.1929557967254967,0.07272826700910164,0.02745430305671509,0.03145215245524174,0.07256721108748214,0.03869042959016218,0.025326120207524203
2013,06 StB Klotzsche und nördliche OS,Bundestagswahl,0.44494598488334264,0.12948195252240502,0.17054581113951087,0.0686942111553044,0.03356035781755276,0.02691234790915682,0.07524143068200694,0.025599250560878393,0.025018653329842298
2013,07 StB Loschwitz und OS Schönfeld-Weißig,Bundestagswahl,0.458921948939131,0.13439461841530115,0.13874278064848194,0.09315300098228049,0.04043285001248942,0.016625770133853388,0.07268609200812523,0.021384702245627243,0.023658236614710133
